state,year,sid,cdl,pre2_cdl,caselaw,anywhere,assumption,civil,homicide_c,robbery_gun_r,jhcitizen_c,jhpolice_c,homicide,robbery,assault,burglary,larceny,motor,murder,hc_felonywsus,jhcitizen,jhpolice,population,police,unemployrt,income,blackm_15_24,whitem_15_24,blackm_25_44,whitem_25_44,prisoner,lagprisoner,poverty,exp_subsidy,exp_pubwelfare,northeast,midwest,south,west,effyear,r20001,r20002,r20003,r20004,r20011,r20012,r20013,r20014,r20021,r20022,r20023,r20024,r20031,r20032,r20033,r20034,r20041,r20042,r20043,r20044,r20051,r20052,r20053,r20054,r20061,r20062,r20063,r20064,r20071,r20072,r20073,r20074,r20081,r20082,r20083,r20084,r20091,r20092,r20093,r20094,r20101,r20102,r20103,r20104,trend_1,trend_2,trend_3,trend_4,trend_5,trend_6,trend_7,trend_8,trend_9,trend_10,trend_11,trend_12,trend_13,trend_14,trend_15,trend_16,trend_17,trend_18,trend_19,trend_20,trend_21,trend_22,trend_23,trend_24,trend_25,trend_26,trend_27,trend_28,trend_29,trend_30,trend_31,trend_32,trend_33,trend_34,trend_35,trend_36,trend_37,trend_38,trend_39,trend_40,trend_41,trend_42,trend_43,trend_44,trend_45,trend_46,trend_47,trend_48,trend_49,trend_50,trend_51,l_murder,l_homicide,l_homicide_c,l_robbery,l_assault,l_burglary,l_larceny,l_motor,l_robbery_gun,l_jhcitizen,l_jhpolice,l_hc_felonywsus,l_robbery_gun_r,l_pop,l_police,l_income,l_prisoner,l_lagprisoner,l_exp_subsidy,l_exp_pubwelfare,treatment_date,post,time_til,lead1,lead2,lead3,lead4,lead5,lead6,lead7,lead8,lead9,lag0,lag1,lag2,lag3,lag4,lag5,_Iyear_2001,_Iyear_2002,_Iyear_2003,_Iyear_2004,_Iyear_2005,_Iyear_2006,_Iyear_2007,_Iyear_2008,_Iyear_2009,_Iyear_2010,popwt
Rhode Island,2004,40,0.0,0.0,0.0,0,0,0,26,0.29001367,0,0,2.5072277,70.49167,153.9052,526.99994,2085.1455,393.249,2.5072277,0.19286366,0.09643183,0.09643183,1037002,298.36008030842754,5.2,55331,9.983105,17.766022,15.0378685,36.410152,330.76117,340.05145,11.81482774382306,221.2422,2160.5327,1,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91917765,0.91917765,3.2580965,4.2554946,5.036337,6.2672005,7.642594,5.974443,-1.2378272,-2.338919,-2.338919,-1.6457717,-1.2378272,13.851845,5.6983013,10.921088,5.8013964,5.829097,5.399258,7.67811,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1042039.56
Rhode Island,2005,40,0.0,0.0,0.0,0,0,0,34,0.25515464,0,0,3.2924616,75.14559,152.71211,515.0766,1894.8116,426.1801,3.2924616,0.48418555,0.0968371,0.0968371,1032662,310.45976321390737,5.1,55266,10.197625,17.975,15.041514,36.379086,353.84277,330.76117,11.860705632627134,219.68703,2267.7075,1,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1916355,1.1916355,3.5263605,4.3194275,5.0285544,6.2443156,7.5468745,6.054862,-1.3658855,-2.3347251,-2.3347251,-0.7252871,-1.3658855,13.847651,5.7380543,10.919913,5.8688526,5.8013964,5.392204,7.726525,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1042039.56
Rhode Island,2006,40,0.0,0.0,0.0,0,0,0,27,0.23108108,0,1,2.5290134,69.3137,131.5087,510.76703,1765.8134,338.0448,2.5290134,0.28100148,0.093667164,0.18733433,1067610,301.88926667978006,5.2,58110,10.034751,17.553507,14.70921,35.30334,374.29398,353.84277,11.01385337342288,127.03476,2123.5312,1,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92782927,0.92782927,3.295837,4.2386427,4.879073,6.2359138,7.4763665,5.8231783,-1.4649866,-2.3680077,-1.6748604,-1.2693954,-1.4649866,13.880933,5.71006,10.970093,5.9250417,5.8688526,4.844461,7.6608357,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1042039.56
Rhode Island,2007,40,0.0,0.0,0.0,0,0,0,19,0.25823453,0,0,1.7889677,71.464554,130.50049,489.42392,1801.8671,300.54657,1.7889677,0.5649372,0.0941562,0.0941562,1062065,305.0660741103417,5.0,57005,10.167928,17.96133,14.920085,35.51741,378.31958,374.29398,11.409094546943924,124.22301,2059.065,1,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58163875,0.58163875,2.944439,4.2692018,4.871377,6.193229,7.4965787,5.7056026,-1.3538871,-2.3628001,-2.3628001,-0.57104075,-1.3538871,13.875726,5.7205286,10.950894,5.9357395,5.9250417,4.822078,7.6300073,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1042039.56
Rhode Island,2008,40,0.0,0.0,0.0,0,0,0,31,0.24431819,0,0,2.9403229,83.46723,138.76427,546.9,1984.8127,303.80176,2.9403229,0.3793965,0.094849125,0.094849125,1054306,307.3111601375692,7.7,53915,10.25006,18.265097,15.198528,35.868713,383.6647,378.31958,11.58800196527384,127.5689,2143.0571,1,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0785193,1.0785193,3.4339871,4.424454,4.9327765,6.304266,7.59328,5.7163754,-1.4092839,-2.3554678,-2.3554678,-0.96917343,-1.4092839,13.868393,5.727861,10.895164,5.949769,5.9357395,4.8486567,7.6699886,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1042039.56
Rhode Island,2009,40,0.0,0.0,0.0,0,0,0,32,0.29044586,0,0,3.0263453,74.240036,148.0072,544.08014,1835.0055,227.16504,3.0263453,0.18914658,0.09457329,0.09457329,1057381,301.78336853035944,11.6,52486,10.247868,18.298134,15.151776,35.56022,347.46228,383.6647,11.573784662292967,121.87545,2091.5327,1,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1073557,1.1073557,3.465736,4.3073034,4.997261,6.2990966,7.514803,5.425677,-1.236338,-2.35838,-2.35838,-1.665233,-1.236338,13.871305,5.7097096,10.868301,5.850656,5.949769,4.8029995,7.6456523,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1042039.56
Rhode Island,2010,40,0.0,0.0,0.0,0,0,0,29,0.2551282,1,0,2.7518253,74.01461,151.44528,580.8249,1745.0367,227.64236,2.7518253,0.28467157,0.18978105,0.09489053,1053846,300.2336204720614,12.0,51914,10.1623955,19.29447,14.755951,36.591873,318.5475,347.46228,12.24268062,120.15323,2210.5725,1,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0122645,1.0122645,3.3672957,4.3042626,5.0202246,6.3644495,7.464531,5.427776,-1.3659891,-1.6618842,-2.3550315,-1.2564192,-1.3659891,13.867957,5.7045608,10.857344,5.7637715,5.850656,4.788768,7.701007,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1042039.56
South Carolina,2000,41,0.0,0.0,0.0,0,0,0,291,0.48376206,0,1,7.5058517,160.43436,646.22546,1039.9603,3234.0935,402.01447,7.4026785,1.934498,0.025793305,0.05158661,3876975,316.8965495005771,3.6,47568,0.017694207,1.3032326,0.03340233,2.3638532,561.7266,566.3792,13.024613261627943,97.91853,1129.5825,0,0,1,0,2006.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0018418,2.015683,5.673323,5.0778847,6.4711485,6.946938,8.081504,5.996488,-0.72616214,-3.6576402,-2.964493,0.65984786,-0.72616214,15.170566,5.7585754,10.769916,6.331015,6.339264,4.584136,7.0296035,2006.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4183317.2
South Carolina,2001,41,0.0,0.0,0.0,0,0,0,330,0.47469518,0,3,8.40126,152.41924,637.17194,1084.8064,3226.644,425.18015,8.40126,1.7057104,0.025458366,0.10183346,3927982,313.59614173384705,5.2,46473,0.017642647,1.3054031,0.034317877,2.287587,574.74805,561.7266,14.021831057270628,106.60259,1211.899,0,0,1,0,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1283817,2.1283817,5.799093,5.0266347,6.4570394,6.9891567,8.079198,6.052513,-0.74508244,-3.6707108,-2.2844164,0.5339817,-0.74508244,15.183637,5.748106,10.746627,6.353932,6.331015,4.669108,7.0999436,2006.0,0.0,-5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,4183317.2
South Carolina,2002,41,0.0,0.0,0.0,0,0,0,298,0.5103914,3,2,7.5027084,145.37128,647.80096,1101.3623,3101.6902,424.65833,7.7041235,1.3343743,0.10070749,0.07553062,3971899,305.345125845345,5.9,45827,0.017422397,1.3102297,0.035574924,2.2183092,597.0696,574.74805,14.291904199980914,130.77264,1334.6276,0,0,1,0,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0417557,2.015264,5.6970935,4.979291,6.4735837,7.004303,8.039702,6.051285,-0.6725774,-2.295535,-2.5832171,0.2884625,-0.6725774,15.194755,5.7214427,10.732629,6.3920336,6.353932,4.8734603,7.1964073,2006.0,0.0,-4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,4183317.2
South Carolina,2003,41,0.0,0.0,0.0,0,0,0,303,0.51249784,6,0,7.5588374,144.71556,633.6202,1097.4783,3188.4075,393.9077,7.5338907,1.9208926,0.1746266,0.024946658,4008553,303.72555882384495,6.7,45616,0.018460527,1.3180068,0.035948135,2.1553912,591.7098,597.0696,14.138992299715133,181.01553,1411.8052,0,0,1,0,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0194116,2.0227175,5.7137327,4.97477,6.45145,7.0007706,8.067277,5.9761167,-0.66845876,-1.7451053,-3.6910155,0.65278995,-0.66845876,15.203941,5.7161245,10.728014,6.383016,6.3920336,5.1985826,7.2526245,2006.0,0.0,-3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,4183317.2
South Carolina,2004,41,0.0,1.0,0.0,0,0,0,286,0.50182885,4,4,7.044616,134.68518,631.4045,1077.3583,3226.508,387.35535,7.0199847,1.6010491,0.12315762,0.12315762,4059838,359.4232085122608,6.8,44661,0.019655956,1.3142396,0.037193604,2.1095424,577.0674,591.7098,15.322852783781027,198.59952,1403.554,0,0,1,0,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.948761,1.9522637,5.655992,4.9029403,6.4479465,6.9822674,8.079156,5.9593425,-0.68949616,-2.0942903,-2.0942903,0.47065908,-0.68949616,15.216654,5.8845005,10.706856,6.3579593,6.383016,5.2912903,7.2467628,2006.0,0.0,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,4183317.2
South Carolina,2005,41,0.0,1.0,0.0,0,0,0,314,0.5235991,4,1,7.632547,137.50739,601.78015,1038.9258,3074.6282,398.0592,7.681162,2.0904427,0.12153737,0.04861495,4113961,368.598535571922,6.7,44931,0.02088012,1.2890983,0.03760366,2.0582597,562.9611,577.0674,15.592879951948985,210.57639,1415.665,0,0,1,0,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.038771,2.0324216,5.749393,4.9236774,6.3998923,6.9459424,8.030939,5.986601,-0.647029,-2.1075335,-3.0238242,0.73737586,-0.647029,15.229897,5.909708,10.712883,6.3332105,6.3579593,5.3498483,7.255355,2006.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,4183317.2
South Carolina,2006,41,0.5589041,0.0,0.0,1,1,1,363,0.54299253,5,2,8.400349,136.71973,583.8127,993.55536,2896.9634,386.53177,8.377208,1.7587508,0.13884875,0.069424376,4321249,331.6633686232846,6.5,42841,0.01999422,1.2256179,0.038831364,1.9451553,546.50867,562.9611,15.213309855553337,204.66786,1207.8121,0,0,1,0,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1255147,2.1282732,5.894403,4.917933,6.3695803,6.90129,7.9714184,5.957214,-0.6106597,-1.97437,-2.6675172,0.5646038,-0.6106597,15.279055,5.8041205,10.665251,6.3035502,6.3332105,5.3213882,7.0965657,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,4183317.2
South Carolina,2007,41,1.0,0.0,0.0,1,1,1,364,0.53769714,6,1,8.404655,146.38878,602.54913,1044.7633,2920.0637,393.65652,8.404655,1.7317284,0.161628,0.046179425,4330933,346.32260531391273,5.9,46493,0.021796688,1.1978481,0.038929258,1.9475249,559.6716,546.50867,14.917363071652229,209.17255,1312.2623,0,0,1,0,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1287858,2.1287858,5.897154,4.986266,6.4011693,6.9515457,7.9793606,5.9754786,-0.6204598,-1.8224579,-3.0752208,0.54912,-0.6204598,15.281294,5.8473706,10.747057,6.32735,6.3035502,5.3431597,7.1795077,2006.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,4183317.2
South Carolina,2008,41,1.0,0.0,0.0,1,1,1,307,0.56519103,9,2,6.9722414,149.801,548.83124,1044.0194,2869.7473,401.27863,6.9722414,1.0447007,0.22710885,0.068132654,4403175,347.83991097333177,7.0,42688,0.020848593,1.1719043,0.039675917,1.9085547,552.46497,559.6716,15.446444894876993,231.33316,1259.9506,0,0,1,0,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9419367,1.9419367,5.7268476,5.009308,6.307791,6.9508333,7.9619794,5.994656,-0.5705915,-1.4823259,-2.6862986,0.04373047,-0.5705915,15.297836,5.8517423,10.661674,6.31439,6.32735,5.443859,7.138828,2006.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,4183317.2
