stfips,year,_nfd,post,asmrs,pcinc,asmrh,cases,weight,copop
21,1976.0,1972.0,1.0,62.791935,20247.49061592185,2.8501158,0.036318132738226684,1568027.6,1802254.0
21,1977.0,1972.0,1.0,61.7796,21088.968009739572,3.351616,0.03578148391572644,1568027.6,1825800.0
21,1978.0,1972.0,1.0,46.809288,21773.353853364883,3.1725821,0.03278887103421199,1568027.6,1845766.0
21,1979.0,1972.0,1.0,57.75836,22123.926333678355,3.7465897,0.032674256347149495,1568027.6,1862529.0
21,1980.0,1972.0,1.0,50.737854,21539.73320758442,3.414968,0.034256035397732844,1568027.6,1874621.0
21,1981.0,1972.0,1.0,53.09071,21849.0952173034,2.1705248,0.03461265335505197,1568027.6,1880413.0
21,1982.0,1972.0,1.0,48.60943,21878.65118187945,3.6301074,0.029376309578657684,1568027.6,1888330.0
21,1983.0,1972.0,1.0,53.054775,21718.241086828184,3.7056837,0.030836158043058687,1568027.6,1895475.0
21,1984.0,1972.0,1.0,49.13746,23272.16986169275,2.5624485,0.03179396635163808,1568027.6,1897923.0
21,1985.0,1972.0,1.0,45.35128,23495.655827405488,3.3043122,0.031328750466555644,1568027.6,1898666.0
21,1986.0,1972.0,1.0,52.415833,23789.88831364541,3.2014287,0.0317168040679205,1568027.6,1897120.0
21,1987.0,1972.0,1.0,47.349304,24307.890032721403,2.74911,0.031203367594503803,1568027.6,1896705.0
21,1988.0,1972.0,1.0,38.996265,25522.722673169483,2.5307207,0.03072655902204162,1568027.6,1895868.0
21,1989.0,1972.0,1.0,41.03116,26303.022021931545,2.6622736,0.031770407220422014,1568027.6,1895771.0
21,1990.0,1972.0,1.0,43.67842,26480.959357116888,3.2278054,0.03609968488468642,1568027.6,1904488.0
21,1991.0,1972.0,1.0,40.550987,26760.535543418064,2.8682308,0.04201344802831515,1568027.6,1918596.0
21,1992.0,1972.0,1.0,39.346767,27816.245923969058,3.2512486,0.04297187895380486,1568027.6,1938797.0
21,1993.0,1972.0,1.0,40.38755,27851.1815646922,2.9663363,0.04181233879220456,1568027.6,1961883.0
21,1994.0,1972.0,1.0,40.24824,28395.701568557317,2.5642874,0.03997959122493407,1568027.6,1979214.0
21,1995.0,1972.0,1.0,31.735203,28758.13777390753,3.3575242,0.03707288390071877,1568027.6,1997437.0
21,1996.0,1972.0,1.0,34.12041,29477.88979869755,3.1324766,0.03528465050595776,1568027.6,2012948.0
22,1964.0,,1.0,46.91216,13155.328307708502,4.0198812,0.01339534101104144,1746988.0,1746987.999835968
22,1965.0,,1.0,36.37096,13833.059271524779,3.8449244,0.013628803919843164,1746988.0,1767543.2225513458
22,1966.0,,1.0,33.636696,14631.258433727387,4.8072877,0.013811458215905426,1746988.0,1788098.6651763916
22,1967.0,,1.0,49.742477,15461.319583054335,4.9531827,0.01484068543474447,1746988.0,1808654.1072978973
22,1968.0,,1.0,43.275753,16193.759495745531,4.292948,0.01798591090406396,1746988.0,1829209.550491333
22,1969.0,,1.0,58.432613,16363.564205107878,4.7920785,0.022831729075495178,1746988.0,1849765.0
22,1970.0,,1.0,45.780243,16750.695558133724,4.4961042,0.029198766663985194,1746988.0,1877077.0
22,1971.0,,1.0,49.950195,17204.139247998202,6.3755584,0.030742493611686825,1746988.0,1904389.0
22,1972.0,,1.0,54.932293,18020.936110088216,4.8470573,0.03302791900867133,1746988.0,1931038.0
22,1973.0,,1.0,52.665577,18771.30425969531,6.5788517,0.035368042104318764,1746988.0,1946847.0
22,1974.0,,1.0,46.022194,19238.395961094786,6.5118613,0.03346950318604664,1746988.0,1961888.0
22,1975.0,,1.0,64.37606,19639.630228903337,5.0075135,0.033690720174759596,1746988.0,1994664.0
22,1976.0,,1.0,49.379383,20607.08722345363,5.1943893,0.032928586542027835,1746988.0,2033823.0
22,1977.0,,1.0,66.02651,21278.648016368465,6.4554563,0.03143745009867737,1746988.0,2066161.0
22,1978.0,,1.0,56.38994,22483.74060225118,6.232172,0.03021622397935716,1746988.0,2095836.0
22,1979.0,,1.0,57.89175,22940.492302289804,5.9096103,0.03068107220321885,1746988.0,2130616.0
22,1980.0,,1.0,46.43119,23271.717665724136,5.9600124,0.03214904202363078,1746988.0,2173888.0
22,1981.0,,1.0,61.250763,24162.642831509493,5.43043,0.03150104458882133,1746988.0,2205493.0
22,1982.0,,1.0,60.450165,24090.27757536935,6.1192517,0.028027052835855645,1746988.0,2242057.0
22,1983.0,,1.0,57.996704,23841.42264586133,5.8105764,0.029737934857837076,1746988.0,2267973.0
22,1984.0,,1.0,53.464104,24338.98632822785,5.900636,0.03210363543401987,1746988.0,2272035.0
22,1985.0,,1.0,56.107758,24451.75610782805,5.0330825,0.03390741690420032,1746988.0,2277572.0
22,1986.0,,1.0,53.233948,24043.73773524119,4.9725766,0.035786657546719634,1746988.0,2280715.0
22,1987.0,,1.0,51.940193,23671.97274417454,5.316159,0.03898031041433377,1746988.0,2249531.0
22,1988.0,,1.0,59.89021,24409.390403997906,5.373638,0.04111394942431897,1746988.0,2221977.0
22,1989.0,,1.0,52.665665,25067.86142273653,5.3225193,0.041965093627183064,1746988.0,2204755.0
22,1990.0,,1.0,50.386467,25912.135611199014,5.994196,0.04282437481895053,1746988.0,2189779.0
22,1991.0,,1.0,41.746773,26150.735243276296,6.6819096,0.042058297475441014,1746988.0,2203606.0
22,1992.0,,1.0,35.520233,27091.580612289865,5.668675,0.04130989893173975,1746988.0,2223085.0
22,1993.0,,1.0,40.59515,27602.44046101383,7.0370355,0.04000963395015367,1746988.0,2235497.0
22,1994.0,,1.0,50.19686,28604.076651561893,5.628726,0.038045967049564915,1746988.0,2249945.0
22,1995.0,,1.0,46.869926,29076.79164405487,4.943525,0.03417496724877815,1746988.0,2264801.0
22,1996.0,,1.0,41.786366,29419.61006402239,6.315042,0.02993334209581969,1746988.0,2274849.0
23,1964.0,1973.0,0.0,48.72792,14789.249791189233,0.5845887,0.010843070099607683,495808.22,495808.22441864014
23,1965.0,1973.0,0.0,63.3368,15663.90535157953,1.2142432,0.01024095622660982,495808.22,497227.3311843872
23,1966.0,1973.0,0.0,61.10765,16136.963645802243,2.0543613,0.010344051959955724,495808.22,498635.99744415283
23,1967.0,1973.0,0.0,50.29744,16398.00535196947,0.87207985,0.01119905924894749,495808.22,500042.00134277344
23,1968.0,1973.0,0.0,45.20166,16991.595558013607,0.8217016,0.012330874261708116,495808.22,501451.33281707764
23,1969.0,1973.0,0.0,51.05281,17940.175360772428,1.0788225,0.016339349395609784,495808.22,502876.0
23,1970.0,1973.0,0.0,57.802414,18687.527716241813,0.9516175,0.023478630373038125,495808.22,511458.0
23,1971.0,1973.0,0.0,51.868404,18872.97109745129,1.9343159,0.03141594990728438,495808.22,520049.0
23,1972.0,1973.0,0.0,46.75464,19694.90484164367,3.060293,0.03475677965728258,495808.22,529513.0
23,1973.0,1973.0,1.0,80.77575,20576.858986765634,1.9224296,0.03751720158861455,495808.22,535561.0
23,1974.0,1973.0,1.0,63.037796,20510.876636975976,2.1744523,0.04107608480200204,495808.22,543179.0
23,1975.0,1973.0,1.0,52.756226,20163.198570313674,1.2063531,0.04274941890026876,495808.22,550680.0
23,1976.0,1973.0,1.0,49.15712,21462.046504626116,1.6425163,0.035577625480992095,495808.22,559434.0
23,1977.0,1973.0,1.0,50.550343,21620.07202830047,1.4391141,0.034925857264366846,495808.22,567464.0
23,1978.0,1973.0,1.0,65.60335,22176.982687959367,1.6555451,0.03527420807214955,495808.22,573032.0
23,1979.0,1973.0,1.0,73.29527,22315.53928660162,1.7037318,0.036053463332555415,495808.22,578465.0
23,1980.0,1973.0,1.0,49.244545,22550.27850398753,2.9540954,0.03702174179186575,495808.22,579943.0
23,1981.0,1973.0,1.0,71.31609,22626.737923230263,2.9847631,0.03553548613745425,495808.22,582589.0
23,1982.0,1973.0,1.0,46.185577,23034.728614840078,1.3753142,0.028701847645631513,495808.22,584672.0
23,1983.0,1973.0,1.0,59.269062,23525.903404890458,0.7458733,0.029305901827181968,495808.22,588812.0
23,1984.0,1973.0,1.0,52.213062,24829.25898444615,2.6680126,0.030777309864413505,495808.22,594602.0
23,1985.0,1973.0,1.0,55.331085,25723.166055198475,2.0457888,0.03347690749121086,495808.22,598181.0
23,1986.0,1973.0,1.0,41.488747,27275.82052831501,0.42693254,0.03307698445284073,495808.22,601589.0
23,1987.0,1973.0,1.0,32.499153,28361.137917471468,1.0376585,0.031204669655456516,495808.22,608496.0
23,1988.0,1973.0,1.0,29.674063,29619.860018847794,2.331183,0.028738654339544898,495808.22,618041.0
23,1989.0,1973.0,1.0,47.691593,30489.340579550553,2.837954,0.029278084691011685,495808.22,625946.0
23,1990.0,1973.0,1.0,45.468086,29927.96313477491,1.0063252,0.032545526267354984,495808.22,632071.0
23,1991.0,1973.0,1.0,36.545635,29209.59874344834,1.0602837,0.036889126992255515,495808.22,634645.0
23,1992.0,1973.0,1.0,27.098711,29786.630145326868,1.9174062,0.03738368097329754,495808.22,635859.0
23,1993.0,1973.0,1.0,46.863705,29914.637638602722,1.0855619,0.037184702202484744,495808.22,637704.0
23,1994.0,1973.0,1.0,46.04419,30514.69230234649,2.572283,0.03548045076444364,495808.22,638678.0
23,1995.0,1973.0,1.0,32.36604,31106.901042129703,1.8188992,0.03336001164144354,495808.22,639096.0
23,1996.0,1973.0,1.0,35.734776,31880.471860681155,2.3737907,0.03142926156507375,495808.22,641695.0
24,1964.0,,1.0,64.300095,19245.39929159123,3.316541,0.009599850045245144,1748924.9,1748924.8881530762
24,1965.0,,1.0,65.05366,20037.5932094881,3.6947408,0.011300446901275654,1748924.9,1794287.4451904297
24,1966.0,,1.0,67.60508,20913.258048039694,3.6904008,0.011944046497201238,1748924.9,1839647.337146759
24,1967.0,,1.0,45.926323,21783.948523231506,3.3430743,0.013200656816446645,1748924.9,1885007.2143630981
24,1968.0,,1.0,59.235462,22819.267665015213,3.021954,0.014595669384125348,1748924.9,1930367.101261139
24,1969.0,,1.0,61.161797,24700.241438744648,3.5383148,0.01587176256956708,1748924.9,1975731.0
24,1970.0,,1.0,57.559185,25743.507540194172,3.3324385,0.01905746064047613,1748924.9,2016708.0
24,1971.0,,1.0,62.225754,26620.39653188199,4.2268543,0.023486756333645657,1748924.9,2057688.0
24,1972.0,,1.0,67.333206,27932.205520676096,4.384112,0.027482761967335373,1748924.9,2088212.0
24,1973.0,,1.0,63.26427,28736.488661275253,4.3014603,0.03080104632354211,1748924.9,2104639.0
24,1974.0,,1.0,50.562096,28376.739032769587,4.1649723,0.03115046204245265,1748924.9,2119899.0
24,1975.0,,1.0,53.454037,28241.664164074664,3.2071867,0.03210738436114062,1748924.9,2134836.0
24,1976.0,,1.0,50.598507,28943.85755316991,2.8789356,0.033737948983446904,1748924.9,2144010.0
24,1977.0,,1.0,48.432144,29334.875207006506,3.3984892,0.03419859713666372,1748924.9,2158205.0
24,1978.0,,1.0,45.73234,30407.781883010102,3.756794,0.033483811147653454,1748924.9,2168869.0
24,1979.0,,1.0,51.292225,30434.032707381124,3.902233,0.03419683711465122,1748924.9,2176578.0
24,1980.0,,1.0,43.753334,30446.32403520029,3.220557,0.03593803226325045,1748924.9,2179177.0
24,1981.0,,1.0,37.443207,30662.379217807866,4.315832,0.036294781091271974,1748924.9,2199189.0
24,1982.0,,1.0,34.969704,31200.38226187821,4.1158586,0.03178682809829572,1748924.9,2210554.0
24,1983.0,,1.0,46.282078,31887.1632906185,3.4601693,0.031781791235724395,1748924.9,2223519.0
24,1984.0,,1.0,33.546017,33551.06224635542,3.4307847,0.031546480918995846,1748924.9,2249934.0
24,1985.0,,1.0,44.565815,34863.077884855,3.2456317,0.031634184951090646,1748924.9,2275434.0
24,1986.0,,1.0,41.62007,36382.41867627069,3.8765473,0.02988602081344017,1748924.9,2312352.0
24,1987.0,,1.0,37.309166,37298.77178446445,4.424701,0.02776304948861065,1748924.9,2351861.0
24,1988.0,,1.0,32.78418,38735.384527575865,4.115063,0.026187012919913866,1748924.9,2400016.0
24,1989.0,,1.0,33.054825,39500.11421275184,5.526008,0.026152032979251127,1748924.9,2435875.0
24,1990.0,,1.0,34.28453,39276.087510054,3.6789374,0.02769259799484027,1748924.9,2472222.0
24,1991.0,,1.0,20.879805,38734.64655833119,4.1860285,0.0303460740197261,1748924.9,2507845.0
24,1992.0,,1.0,32.525608,39247.36024315634,4.369948,0.03160671980738394,1748924.9,2537414.0
24,1993.0,,1.0,37.910873,39463.79296472086,4.4606276,0.031132875900914604,1748924.9,2563876.0
24,1994.0,,1.0,29.176289,40011.08027633442,4.3491015,0.03108238337043659,1748924.9,2591417.0
24,1995.0,,1.0,26.69996,40368.80766223382,4.537139,0.03043388058881974,1748924.9,2616511.0
24,1996.0,,1.0,33.82319,40803.09923944864,3.819877,0.02687863289824103,1748924.9,2639823.0
25,1964.0,1975.0,0.0,42.161808,19284.14841768168,0.9115907,0.00858896065838,2792596.2,2792596.328474045
25,1965.0,1975.0,0.0,45.874577,20043.950313932735,1.2916254,0.009280917208959778,2792596.2,2825160.7834644318
25,1966.0,1975.0,0.0,42.580917,20833.036049035705,1.1131473,0.009913628273803559,2792596.2,2857724.3249607086
25,1967.0,1975.0,0.0,42.494106,21789.95291918609,1.9170563,0.011480983840147204,2792596.2,2890286.5638828278
25,1968.0,1975.0,0.0,43.52035,22819.267665015213,1.4768091,0.014112937722582361,2792596.2,2922849.9984092712
25,1969.0,1975.0,0.0,49.50205,23649.16733496828,1.2928376,0.017205705459300977,2792596.2,2955415.0
25,1970.0,1975.0,0.0,51.228012,24144.433578595395,1.4004159,0.021557980940459076,2792596.2,2974923.0
25,1971.0,1975.0,0.0,53.016556,24572.28471664411,1.7186241,0.02565027357442079,2792596.2,2994432.0
25,1972.0,1975.0,0.0,42.44773,25664.247884375152,1.580142,0.027173136796459607,2792596.2,3005916.0
25,1973.0,1975.0,0.0,44.962784,26076.6433344402,2.3083296,0.028938505179586953,2792596.2,3018677.0
25,1974.0,1975.0,0.0,39.654068,25651.19461479305,1.8272945,0.03235537868705064,2792596.2,3018187.0
25,1975.0,1975.0,1.0,41.14935,25565.64819686627,1.7514803,0.037055957785037154,2792596.2,3014034.0
25,1976.0,1975.0,1.0,38.347733,26037.729867811067,1.4043174,0.03870640451503799,2792596.2,3008081.0
25,1977.0,1975.0,1.0,48.01568,26662.11147723575,1.5011296,0.04078872271627588,2792596.2,3006646.0
25,1978.0,1975.0,1.0,42.50279,27595.296163555733,1.4763635,0.04147299440785036,2792596.2,3007013.0
25,1979.0,1975.0,1.0,43.058594,28002.022151047397,1.6863984,0.0411814382023816,2792596.2,3009493.0
25,1980.0,1975.0,1.0,36.000042,28361.577045770253,1.6696584,0.041431239570701404,2792596.2,3011548.0
25,1981.0,1975.0,1.0,32.343765,28743.709363932237,1.6392428,0.04002514391473906,2792596.2,3021407.0
25,1982.0,1975.0,1.0,36.85561,29708.448341476447,1.9376043,0.03290699734414912,2792596.2,3021756.0
25,1983.0,1975.0,1.0,30.66437,30817.903640661665,1.4150054,0.029776365362362875,2792596.2,3034518.0
25,1984.0,1975.0,1.0,35.80088,33147.06074423561,1.658262,0.028441393185225157,2792596.2,3053894.0
25,1985.0,1975.0,1.0,33.427036,34452.15818986488,1.6985413,0.028308403999716184,2792596.2,3072418.0
25,1986.0,1975.0,1.0,36.481625,36368.42697586777,1.7590896,0.028380969198420574,2792596.2,3080697.0
25,1987.0,1975.0,1.0,40.879322,37896.03148708141,2.1198022,0.028325741912366018,2792596.2,3094941.0
25,1988.0,1975.0,1.0,36.29792,39908.392898277576,1.8148136,0.027812233023134448,2792596.2,3114346.0
25,1989.0,1975.0,1.0,25.969582,40098.92579123278,1.7459085,0.028563495565771663,2792596.2,3129481.0
25,1990.0,1975.0,1.0,34.796528,39296.52429134447,1.8652804,0.030979510733352693,2792596.2,3130631.0
25,1991.0,1975.0,1.0,30.662031,38563.70523430223,1.7628905,0.03438841212006519,2792596.2,3128234.0
25,1992.0,1975.0,1.0,29.471113,39491.05300283607,1.9489515,0.03573342921199829,2792596.2,3131736.0
25,1993.0,1975.0,1.0,32.39646,39862.71737628052,2.2735138,0.036409472846079594,2792596.2,3147354.0
25,1994.0,1975.0,1.0,31.308208,40749.58608521828,1.5659089,0.034750754700623214,2792596.2,3164279.0
25,1995.0,1975.0,1.0,30.236301,41772.08151292962,1.6414642,0.03048396250016734,2792596.2,3187072.0
25,1996.0,1975.0,1.0,26.964434,42995.87425660166,1.5579869,0.02679916838429885,2792596.2,3206449.0
26,1964.0,1972.0,0.0,57.18134,18735.20246473361,1.6260858,0.0090125682963559,4190879.0,4190879.0137662888
26,1965.0,1972.0,0.0,63.854668,20063.021627266637,1.9694434,0.009255670671524887,4190879.0,4253563.542883396
26,1966.0,1972.0,0.0,60.234962,20845.37789503632,2.6817906,0.008793769686256817,4190879.0,4316237.67214632
26,1967.0,1972.0,0.0,58.801113,20841.258358361785,3.2539752,0.009296482775471723,4190879.0,4378896.225219727
26,1968.0,1972.0,0.0,61.9489,22015.650182006062,3.1137526,0.010831367678320327,4190879.0,4441575.132716179
26,1969.0,1972.0,0.0,61.90789,22636.81701396262,3.3965476,0.012264054321342865,4190879.0,4504356.0
26,1970.0,1972.0,0.0,63.210228,22049.277265873567,3.5367014,0.01803561461093339,4190879.0,4539167.0
26,1971.0,1972.0,0.0,74.299385,22782.083278139886,4.356279,0.026050581350818714,4190879.0,4574031.0
26,1972.0,1972.0,1.0,57.91558,24412.45308511814,4.4786797,0.03455304306333349,4190879.0,4599373.0
26,1973.0,1972.0,1.0,60.145676,25490.184382169275,5.002272,0.037662469962151036,4190879.0,4625137.0
26,1974.0,1972.0,1.0,71.1719,24693.684403238887,5.127818,0.04041670709522444,4190879.0,4648117.0
26,1975.0,1972.0,1.0,64.14803,24402.162993732185,5.1855674,0.042949556010694036,4190879.0,4652064.0
26,1976.0,1972.0,1.0,66.632126,25751.520323040877,4.4902916,0.04465545830231047,4190879.0,4659199.0
26,1977.0,1972.0,1.0,65.246216,27106.997310965337,4.402577,0.04333456340105753,4190879.0,4682669.0
26,1978.0,1972.0,1.0,58.683662,28163.605562664765,4.303457,0.04246786365305343,4190879.0,4709828.0
26,1979.0,1972.0,1.0,58.504147,28034.44895846518,4.187629,0.043834691121921995,4190879.0,4736378.0
26,1980.0,1972.0,1.0,49.579018,26974.398069342882,4.8038654,0.049238542491708386,4190879.0,4743447.0
26,1981.0,1972.0,1.0,53.73463,26483.458134556022,4.668455,0.05165433698064488,4190879.0,4722748.0
26,1982.0,1972.0,1.0,51.205276,26048.298049771052,4.4353147,0.04945060895104027,4190879.0,4678756.0
26,1983.0,1972.0,1.0,49.269096,26742.446778121266,3.9859145,0.05225001273148895,4190879.0,4647270.0
26,1984.0,1972.0,1.0,54.563175,28397.938919837732,4.1134653,0.05079508937834557,4190879.0,4650735.0
26,1985.0,1972.0,1.0,39.04056,29696.067858741586,4.577152,0.0478641188786767,4190879.0,4666427.0
26,1986.0,1972.0,1.0,51.608204,30887.678046610865,4.6089897,0.04663311103749773,4190879.0,4694195.0
26,1987.0,1972.0,1.0,45.370182,30862.283727136026,5.1740313,0.04519598232858753,4190879.0,4726353.0
26,1988.0,1972.0,1.0,43.415695,31661.901618082087,4.29394,0.04491094163678796,4190879.0,4742508.0
26,1989.0,1972.0,1.0,36.189037,32562.83738861889,4.3199334,0.04459459762206206,4190879.0,4761212.0
26,1990.0,1972.0,1.0,37.29506,32259.45926699518,4.8080072,0.046173292351323995,4190879.0,4789744.0
26,1991.0,1972.0,1.0,40.41574,31489.364286026856,4.763638,0.04721737314797622,4190879.0,4830819.0
26,1992.0,1972.0,1.0,37.08787,32322.958736204047,4.4171,0.04635584836563052,4190879.0,4865801.0
26,1993.0,1972.0,1.0,32.048275,33009.03954473996,4.7574224,0.0470183363556523,4190879.0,4891939.0
26,1994.0,1972.0,1.0,31.301012,34553.491705288114,4.11672,0.04473824962859848,4190879.0,4917185.0
26,1995.0,1972.0,1.0,30.276302,35382.54780682968,4.209007,0.03937827473208512,4190879.0,4952568.0
26,1996.0,1972.0,1.0,34.58372,35960.05328794258,3.5663052,0.03456247015920524,4190879.0,4990372.0
27,1964.0,1974.0,0.0,54.440655,16513.585902214352,1.1928389,0.007190777081596498,1813492.0,1813491.9937987328
27,1965.0,1974.0,0.0,44.91751,17799.892444976736,1.1913623,0.007802084558947711,1813492.0,1836720.6727547646
27,1966.0,1974.0,0.0,58.288597,18605.332845924957,1.4420128,0.0077750374989776746,1813492.0,1859916.002793312
27,1967.0,1974.0,0.0,54.51671,19226.075846578635,1.0633315,0.008178031387515671,1813492.0,1883093.7752952576
27,1968.0,1974.0,0.0,39.737015,20136.68844115733,1.314714,0.008926586056867962,1813492.0,1906290.5525426865
27,1969.0,1974.0,0.0,43.756317,21115.52554797051,1.3491931,0.0100318566509439,1813492.0,1929686.0
27,1970.0,1974.0,0.0,48.5169,21632.356992057383,1.2086375,0.0136079309316577,1813492.0,1946169.0
27,1971.0,1974.0,0.0,50.21053,21902.15375751917,1.7028447,0.01722123521678427,1813492.0,1962727.0
27,1972.0,1974.0,0.0,50.346947,23018.297308690722,1.0780461,0.019559960070428883,1813492.0,1968132.0
27,1973.0,1974.0,0.0,49.493965,25245.441669804244,1.6248173,0.020474159915896746,1813492.0,1976935.0
27,1974.0,1974.0,1.0,46.62056,24630.690310373484,2.668402,0.02072843870424074,1813492.0,1984134.0
27,1975.0,1974.0,1.0,54.079494,24437.06754982621,1.5745912,0.021757189590718474,1813492.0,1998665.0
27,1976.0,1974.0,1.0,41.398605,24775.47238831177,1.9227613,0.02210993917176519,1813492.0,2014799.0
27,1977.0,1974.0,1.0,42.556526,26062.0329108098,1.8054842,0.02304084518135117,1813492.0,2027273.0
27,1978.0,1974.0,1.0,47.32183,27207.812482345027,1.2951922,0.023035527816148954,1813492.0,2040739.0
27,1979.0,1974.0,1.0,47.578087,27406.54805119356,1.3198994,0.023125269482337996,1813492.0,2057958.0
27,1980.0,1974.0,1.0,47.610634,27067.230314419285,1.9718876,0.024610674505569217,1813492.0,2083625.0
27,1981.0,1974.0,1.0,41.757347,27217.49470744026,1.3868239,0.025535621748381133,1813492.0,2097609.0
27,1982.0,1974.0,1.0,45.140236,27352.88345336892,1.8909522,0.021670876215244352,1813492.0,2108698.0
27,1983.0,1974.0,1.0,43.264038,27553.155938949196,1.3587642,0.023116519756587302,1813492.0,2114105.0
27,1984.0,1974.0,1.0,43.163,29898.21533135554,1.1051754,0.023692404479196745,1813492.0,2123089.0
27,1985.0,1974.0,1.0,39.381824,30479.25638632177,1.0431708,0.02434028292991784,1813492.0,2136383.0
27,1986.0,1974.0,1.0,52.620224,31555.282037264333,1.3962102,0.025209055418902802,1813492.0,2146560.0
27,1987.0,1974.0,1.0,51.255722,32321.607595989768,1.8864944,0.025246498366186934,1813492.0,2161610.0
27,1988.0,1974.0,1.0,46.13754,32389.204105480607,1.8894917,0.02501836809200018,1813492.0,2191300.0
27,1989.0,1974.0,1.0,45.37186,33633.5482408878,1.8691587,0.02471873698309905,1813492.0,2211868.0
27,1990.0,1974.0,1.0,46.68531,33696.84621775772,1.6257275,0.025857137023896384,1813492.0,2236768.0
27,1991.0,1974.0,1.0,35.916805,33133.030863228385,1.7363036,0.026723139603369948,1813492.0,2260965.0
27,1992.0,1974.0,1.0,37.63131,34338.2337290818,2.0195825,0.028179214561314336,1813492.0,2286094.0
27,1993.0,1974.0,1.0,39.422928,34057.19388099473,1.7351084,0.02775196347142439,1813492.0,2314608.0
27,1994.0,1974.0,1.0,35.24623,35356.34864274692,1.6686472,0.026692681352638345,1813492.0,2340601.0
27,1995.0,1974.0,1.0,33.389847,36138.04172431516,2.1948946,0.025635885931627578,1813492.0,2363448.0
27,1996.0,1974.0,1.0,34.47745,37537.97710427262,2.469153,0.024059224703769717,1813492.0,2388429.0
28,1964.0,,0.0,32.38273,10274.976601651559,4.3200803,0.018559318338646758,1118301.6,1118301.6686258316
28,1965.0,,0.0,34.639126,10972.362271439231,4.5647845,0.01840573991368254,1118301.6,1120325.3313026428
28,1966.0,,0.0,44.32708,11626.018932577983,4.0347624,0.018561813955812613,1118301.6,1122349.0000991821
28,1967.0,,0.0,38.661144,12321.020498806794,3.951255,0.020018570344660716,1118301.6,1124372.667268753
28,1968.0,,0.0,34.312664,13025.540929637515,3.9782224,0.022209470952633165,1118301.6,1126396.3342494965
28,1969.0,,0.0,37.340538,13791.198635339397,5.0414534,0.0240749602689306,1118301.6,1128420.0
28,1970.0,,0.0,25.5411,14407.498069850368,4.7437673,0.027700718359373752,1118301.6,1147383.0
28,1971.0,,0.0,57.682682,14999.258380235939,6.9485717,0.03183300795846634,1118301.6,1166347.0
28,1972.0,,0.0,43.24585,16283.150388766715,6.4722137,0.03721151483236791,1118301.6,1186875.0
28,1973.0,,0.0,32.024754,17182.785522835486,7.417991,0.04087807696497593,1118301.6,1208645.0
28,1974.0,,0.0,43.387253,16966.40901174917,6.3677926,0.0427299746052164,1118301.6,1225186.0
28,1975.0,,0.0,46.578976,16847.265741381536,6.610812,0.0442246894452168,1118301.6,1237919.0
28,1976.0,,0.0,40.1864,17836.72560420372,5.066146,0.042996217652671476,1118301.6,1255217.0
28,1977.0,,0.0,44.684444,18429.999189541828,6.1172466,0.041489443652710754,1118301.6,1272173.0
28,1978.0,,0.0,40.304028,19002.845532708343,5.3576746,0.041097591644493565,1118301.6,1288348.0
28,1979.0,,0.0,49.19362,19450.18866750297,4.9022837,0.042987790415161785,1118301.6,1299935.0
28,1980.0,,0.0,36.782944,18887.38334825867,5.959898,0.04464370770781785,1118301.6,1308654.0
28,1981.0,,0.0,51.436333,19264.22055305429,4.8440976,0.045403849428881524,1118301.6,1317269.0
28,1982.0,,0.0,41.2615,19056.99973977198,6.5448065,0.03760654196756899,1118301.6,1326981.0
28,1983.0,,0.0,40.62651,19049.474173616247,5.412038,0.03941124115749196,1118301.6,1333285.0
28,1984.0,,0.0,43.18492,19905.490677361067,3.891789,0.039439647286280445,1118301.6,1339103.0
28,1985.0,,0.0,37.355843,20210.332523400306,5.9048414,0.03855099325017935,1118301.6,1345616.0
28,1986.0,,0.0,52.598167,20549.81026319849,5.7015414,0.040269278133256786,1118301.6,1348259.0
28,1987.0,,0.0,42.43136,21050.98841812729,5.6508293,0.04359762210653735,1118301.6,1346570.0
28,1988.0,,0.0,43.129753,21791.101449363247,5.293853,0.04465517446645128,1118301.6,1343926.0
28,1989.0,,0.0,53.35342,22672.61510881276,5.302282,0.04450036475708817,1118301.6,1341989.0
28,1990.0,,0.0,34.56969,22626.923018757152,6.476858,0.04455440329095694,1118301.6,1344695.0
28,1991.0,,0.0,47.00539,22791.080759476376,5.4834347,0.044715192038578516,1118301.6,1354398.0
28,1992.0,,0.0,47.81875,23750.42461773358,8.401681,0.04444881045677026,1118301.6,1366617.0
28,1993.0,,0.0,35.74511,24398.52989287983,7.214672,0.04308640491172524,1118301.6,1380859.0
28,1994.0,,0.0,33.329536,25530.544177244406,6.5342836,0.03982307903493839,1118301.6,1397479.0
28,1995.0,,0.0,35.04684,25993.478844178502,7.2598453,0.03636225835797403,1118301.6,1413989.0
28,1996.0,,0.0,42.925003,26609.069859312644,5.5877037,0.032525804263151485,1118301.6,1426347.0
29,1964.0,1973.0,0.0,55.68684,16913.99353848236,2.807052,0.011342006389578593,2298065.0,2298064.8900547028
29,1965.0,1973.0,0.0,52.670673,18003.319787205044,2.0853684,0.011299675452117072,2298065.0,2319756.8913440704
29,1966.0,1973.0,0.0,54.399765,18488.08530891913,2.2285411,0.011108564397814283,2298065.0,2341436.667110443
29,1967.0,1973.0,0.0,56.194347,19069.961551759443,3.469019,0.011122363309626652,2298065.0,2363106.886697769
